therm,ambient_temp,timestamp,has_puddle,gyr,has_motion
"[[Decimal('16.5'), Decimal('17'), Decimal('17.25'), Decimal('17.5'), Decimal('17.5'), Decimal('17.25'), Decimal('17.25'), Decimal('16.75')], [Decimal('17.5'), Decimal('17'), Decimal('17.25'), Decimal('17.25'), Decimal('18'), Decimal('17.75'), Decimal('17'), Decimal('17.75')], [Decimal('17.25'), Decimal('17'), Decimal('17.5'), Decimal('17'), Decimal('16.5'), Decimal('17.5'), Decimal('17.25'), Decimal('17.75')], [Decimal('17.5'), Decimal('17.5'), Decimal('17.5'), Decimal('17'), Decimal('17.75'), Decimal('17.5'), Decimal('17'), Decimal('17.25')], [Decimal('17.25'), Decimal('16.75'), Decimal('17.25'), Decimal('17.5'), Decimal('17.5'), Decimal('17.75'), Decimal('17'), Decimal('17.5')], [Decimal('16.5'), Decimal('16'), Decimal('16.75'), Decimal('17'), Decimal('17.75'), Decimal('17.5'), Decimal('17.75'), Decimal('17.5')], [Decimal('17'), Decimal('16.75'), Decimal('17'), Decimal('16.75'), Decimal('16.75'), Decimal('17.5'), Decimal('16.75'), Decimal('16.75')], [Decimal('16.75'), Decimal('17'), Decimal('16.5'), Decimal('16.75'), Decimal('17.25'), Decimal('17.5'), Decimal('17'), Decimal('17')]]",25.56529411764706,1708000451048,1,"{'x': Decimal('-1.4885496183206106'), 'y': Decimal('0.816793893129771'), 'z': Decimal('0.7557251908396947')}",0
"[[Decimal('16.75'), Decimal('17.75'), Decimal('17.25'), Decimal('17.25'), Decimal('16.75'), Decimal('17'), Decimal('17.5'), Decimal('16.75')], [Decimal('17.5'), Decimal('17.25'), Decimal('16.75'), Decimal('17.5'), Decimal('17.5'), Decimal('18'), Decimal('17.25'), Decimal('17.5')], [Decimal('16.75'), Decimal('17'), Decimal('17.5'), Decimal('16.75'), Decimal('17.5'), Decimal('17.25'), Decimal('17.25'), Decimal('17.75')], [Decimal('17'), Decimal('17.75'), Decimal('17.5'), Decimal('17.25'), Decimal('18'), Decimal('18'), Decimal('17.25'), Decimal('17.25')], [Decimal('17'), Decimal('16.75'), Decimal('17.25'), Decimal('17.5'), Decimal('17.75'), Decimal('17.5'), Decimal('17.5'), Decimal('16.75')], [Decimal('16.5'), Decimal('16.5'), Decimal('17'), Decimal('17'), Decimal('17.5'), Decimal('17.5'), Decimal('17.5'), Decimal('17.75')], [Decimal('16.5'), Decimal('16.75'), Decimal('17.5'), Decimal('16.75'), Decimal('16.75'), Decimal('17.5'), Decimal('17'), Decimal('16.75')], [Decimal('17'), Decimal('17.25'), Decimal('17'), Decimal('17.5'), Decimal('18'), Decimal('18'), Decimal('17.25'), Decimal('16.75')]]",25.941764705882356,1708002680251,0,"{'x': Decimal('-1.6488549618320612'), 'y': Decimal('0.6717557251908397'), 'z': Decimal('0.648854961832061')}",0
"[[Decimal('18'), Decimal('17.75'), Decimal('16.75'), Decimal('17.75'), Decimal('17.25'), Decimal('17.75'), Decimal('17.5'), Decimal('17.25')], [Decimal('17.5'), Decimal('17.75'), Decimal('17'), Decimal('17'), Decimal('17.25'), Decimal('17.75'), Decimal('17.75'), Decimal('18')], [Decimal('17'), Decimal('17.5'), Decimal('17'), Decimal('16.25'), Decimal('16.5'), Decimal('17.5'), Decimal('16.5'), Decimal('17')], [Decimal('17.5'), Decimal('17.25'), Decimal('18'), Decimal('17'), Decimal('17.75'), Decimal('17.75'), Decimal('17.5'), Decimal('17.5')], [Decimal('17.25'), Decimal('17.25'), Decimal('17.25'), Decimal('17.25'), Decimal('17.5'), Decimal('17.75'), Decimal('17.25'), Decimal('17')], [Decimal('16.75'), Decimal('16.5'), Decimal('16.75'), Decimal('17'), Decimal('17.5'), Decimal('17.5'), Decimal('17.5'), Decimal('17.5')], [Decimal('16.75'), Decimal('17'), Decimal('17'), Decimal('17.5'), Decimal('17'), Decimal('17.5'), Decimal('17'), Decimal('17')], [Decimal('16.75'), Decimal('17'), Decimal('17'), Decimal('17.5'), Decimal('17.75'), Decimal('17.25'), Decimal('17.25'), Decimal('17.25')]]",25.56529411764706,1708000433971,1,"{'x': Decimal('-1.4732824427480915'), 'y': Decimal('0.7938931297709924'), 'z': Decimal('0.5877862595419847')}",0
"[[Decimal('16.75'), Decimal('17.25'), Decimal('16.5'), Decimal('17.5'), Decimal('17'), Decimal('17'), Decimal('17.5'), Decimal('16.5')], [Decimal('17.25'), Decimal('17'), Decimal('17'), Decimal('17.25'), Decimal('17'), Decimal('17.25'), Decimal('16.75'), Decimal('17.5')], [Decimal('16.75'), Decimal('17'), Decimal('17'), Decimal('16.75'), Decimal('17.25'), Decimal('17.25'), Decimal('16.75'), Decimal('17.25')], [Decimal('16.75'), Decimal('16.75'), Decimal('17'), Decimal('17.25'), Decimal('17.5'), Decimal('17.25'), Decimal('16.75'), Decimal('17.25')], [Decimal('16.75'), Decimal('16.5'), Decimal('17.25'), Decimal('17'), Decimal('17.25'), Decimal('17.25'), Decimal('17'), Decimal('17.25')], [Decimal('16.25'), Decimal('16.5'), Decimal('16.75'), Decimal('17'), Decimal('17.5'), Decimal('17'), Decimal('17.25'), Decimal('17.25')], [Decimal('16.5'), Decimal('16.5'), Decimal('16.75'), Decimal('16.75'), Decimal('16.75'), Decimal('17.5'), Decimal('17'), Decimal('16.5')], [Decimal('16.75'), Decimal('17'), Decimal('16.25'), Decimal('16.5'), Decimal('17'), Decimal('17.25'), Decimal('17'), Decimal('16.25')]]",25.847647058823533,1708005897313,0,"{'x': Decimal('-1.717557251908397'), 'y': Decimal('0.8778625954198473'), 'z': Decimal('0.6564885496183206')}",0
"[[Decimal('18.75'), Decimal('19'), Decimal('19'), Decimal('20'), Decimal('20'), Decimal('19.5'), Decimal('18.5'), Decimal('18')], [Decimal('19'), Decimal('20'), Decimal('19.5'), Decimal('20.25'), Decimal('21'), Decimal('20'), Decimal('19'), Decimal('19')], [Decimal('19.25'), Decimal('21.5'), Decimal('23'), Decimal('22.75'), Decimal('23.25'), Decimal('21.5'), Decimal('19.25'), Decimal('18.75')], [Decimal('17.75'), Decimal('18.75'), Decimal('20.25'), Decimal('21'), Decimal('22.25'), Decimal('23.25'), Decimal('19.75'), Decimal('18.75')], [Decimal('18.25'), Decimal('18'), Decimal('18.5'), Decimal('18.75'), Decimal('22.75'), Decimal('21'), Decimal('18.75'), Decimal('19')], [Decimal('17.5'), Decimal('17.5'), Decimal('18'), Decimal('18.5'), Decimal('19.25'), Decimal('18.75'), Decimal('18.25'), Decimal('18.25')], [Decimal('17'), Decimal('17.75'), Decimal('18'), Decimal('18'), Decimal('18.5'), Decimal('18.5'), Decimal('18'), Decimal('18.25')], [Decimal('17.5'), Decimal('18'), Decimal('17.25'), Decimal('17.75'), Decimal('18.75'), Decimal('18.25'), Decimal('18.5'), Decimal('18.5')]]",24.294705882352943,1707998571911,0,"{'x': Decimal('-1.5190839694656488'), 'y': Decimal('0.7709923664122137'), 'z': Decimal('0.44274809160305345')}",0
"[[Decimal('16.75'), Decimal('16.75'), Decimal('16.75'), Decimal('17'), Decimal('16.25'), Decimal('17'), Decimal('16.75'), Decimal('16.25')], [Decimal('17'), Decimal('17.25'), Decimal('17'), Decimal('16.5'), Decimal('16.75'), Decimal('17'), Decimal('17.25'), Decimal('17')], [Decimal('17'), Decimal('17'), Decimal('17.25'), Decimal('17'), Decimal('17'), Decimal('17.5'), Decimal('16.75'), Decimal('17')], [Decimal('16.75'), Decimal('17'), Decimal('17'), Decimal('17.25'), Decimal('17.25'), Decimal('17.25'), Decimal('17.25'), Decimal('17.5')], [Decimal('16.75'), Decimal('16.5'), Decimal('17'), Decimal('17.25'), Decimal('17'), Decimal('17'), Decimal('17.25'), Decimal('17')], [Decimal('16'), Decimal('16.25'), Decimal('16.75'), Decimal('16.75'), Decimal('17'), Decimal('17'), Decimal('17.25'), Decimal('17.25')], [Decimal('16'), Decimal('16.5'), Decimal('16.5'), Decimal('16.5'), Decimal('16.75'), Decimal('17.25'), Decimal('16.75'), Decimal('16.75')], [Decimal('16.5'), Decimal('17'), Decimal('16.25'), Decimal('16.75'), Decimal('17'), Decimal('17'), Decimal('17.5'), Decimal('16.75')]]",26.64764705882353,1708003848316,0,"{'x': Decimal('-1.6488549618320612'), 'y': Decimal('0.6564885496183206'), 'z': Decimal('0.5725190839694656')}",0
"[[Decimal('17.5'), Decimal('17'), Decimal('16.75'), Decimal('17.5'), Decimal('17.25'), Decimal('17.25'), Decimal('17.25'), Decimal('16.75')], [Decimal('17'), Decimal('17'), Decimal('16.75'), Decimal('17.25'), Decimal('17.5'), Decimal('17.5'), Decimal('17.5'), Decimal('17.75')], [Decimal('17.5'), Decimal('17'), Decimal('17.25'), Decimal('16'), Decimal('17.25'), Decimal('17'), Decimal('17'), Decimal('17.25')], [Decimal('16.75'), Decimal('17.5'), Decimal('17.25'), Decimal('17'), Decimal('18'), Decimal('17.75'), Decimal('17.25'), Decimal('17.75')], [Decimal('17.5'), Decimal('17'), Decimal('17.25'), Decimal('17.25'), Decimal('18'), Decimal('17.25'), Decimal('17.25'), Decimal('17.25')], [Decimal('16.25'), Decimal('16.5'), Decimal('16.25'), Decimal('17'), Decimal('17.25'), Decimal('17.25'), Decimal('17.5'), Decimal('17.75')], [Decimal('16.75'), Decimal('16.75'), Decimal('16.75'), Decimal('17'), Decimal('16.75'), Decimal('17.5'), Decimal('17.25'), Decimal('17')], [Decimal('16.5'), Decimal('17'), Decimal('17'), Decimal('17.25'), Decimal('17.25'), Decimal('17.75'), Decimal('17.25'), Decimal('17.25')]]",25.377058823529413,1707999545870,1,"{'x': Decimal('-1.5648854961832062'), 'y': Decimal('0.8091603053435115'), 'z': Decimal('0.5114503816793893')}",0
"[[Decimal('17'), Decimal('17.5'), Decimal('16.5'), Decimal('17.5'), Decimal('17'), Decimal('17.5'), Decimal('16.75'), Decimal('16.75')], [Decimal('17'), Decimal('17'), Decimal('17.25'), Decimal('17.5'), Decimal('17.75'), Decimal('17.5'), Decimal('17.25'), Decimal('17.25')], [Decimal('16.75'), Decimal('16.75'), Decimal('17.25'), Decimal('17.25'), Decimal('17.25'), Decimal('17.75'), Decimal('16.75'), Decimal('17.5')], [Decimal('16.75'), Decimal('17'), Decimal('17.75'), Decimal('17'), Decimal('17.75'), Decimal('17.75'), Decimal('17'), Decimal('17.25')], [Decimal('16.75'), Decimal('16.5'), Decimal('16.75'), Decimal('17'), Decimal('17.75'), Decimal('17.5'), Decimal('17'), Decimal('16.25')], [Decimal('16.25'), Decimal('16.25'), Decimal('16.5'), Decimal('17.25'), Decimal('17'), Decimal('17.25'), Decimal('17.5'), Decimal('17.25')], [Decimal('16.5'), Decimal('16.5'), Decimal('16.75'), Decimal('16.75'), Decimal('16.25'), Decimal('17.25'), Decimal('16.75'), Decimal('16.5')], [Decimal('16'), Decimal('16.75'), Decimal('16.25'), Decimal('16.5'), Decimal('17.25'), Decimal('17'), Decimal('17'), Decimal('16.5')]]",25.706470588235295,1708001393277,1,"{'x': Decimal('-1.5572519083969465'), 'y': Decimal('0.7480916030534351'), 'z': Decimal('0.549618320610687')}",0
"[[Decimal('17.5'), Decimal('17.5'), Decimal('17.25'), Decimal('17.5'), Decimal('17.5'), Decimal('17.5'), Decimal('17.25'), Decimal('16.5')], [Decimal('17.25'), Decimal('17.5'), Decimal('17.5'), Decimal('17'), Decimal('17'), Decimal('17.25'), Decimal('17'), Decimal('17.5')], [Decimal('17.5'), Decimal('17.5'), Decimal('17.5'), Decimal('16.25'), Decimal('16.75'), Decimal('17.25'), Decimal('17'), Decimal('17.75')], [Decimal('16.75'), Decimal('17.5'), Decimal('17.75'), Decimal('17.5'), Decimal('17.25'), Decimal('17.75'), Decimal('17.75'), Decimal('17.25')], [Decimal('17'), Decimal('16.75'), Decimal('17'), Decimal('17.25'), Decimal('17.75'), Decimal('17.5'), Decimal('17.25'), Decimal('17.25')], [Decimal('16.75'), Decimal('16.75'), Decimal('17'), Decimal('17'), Decimal('17.25'), Decimal('17.25'), Decimal('17.75'), Decimal('17.5')], [Decimal('17'), Decimal('16.75'), Decimal('17'), Decimal('16.75'), Decimal('17'), Decimal('17.75'), Decimal('17.5'), Decimal('16.75')], [Decimal('17'), Decimal('17'), Decimal('16.25'), Decimal('16.75'), Decimal('17.5'), Decimal('17.5'), Decimal('17.5'), Decimal('17.25')]]",25.377058823529413,1707999499084,1,"{'x': Decimal('-1.5267175572519085'), 'y': Decimal('0.8473282442748091'), 'z': Decimal('0.6793893129770993')}",0
"[[Decimal('17.25'), Decimal('16.75'), Decimal('16.75'), Decimal('17.25'), Decimal('17.5'), Decimal('16.75'), Decimal('17.25'), Decimal('16.5')], [Decimal('17'), Decimal('16.75'), Decimal('16.75'), Decimal('17.25'), Decimal('17.75'), Decimal('17.5'), Decimal('16.75'), Decimal('17.25')], [Decimal('16.75'), Decimal('17'), Decimal('17.25'), Decimal('16.75'), Decimal('16.75'), Decimal('17'), Decimal('16.75'), Decimal('17.5')], [Decimal('16'), Decimal('17.25'), Decimal('16.75'), Decimal('17.25'), Decimal('17.5'), Decimal('18'), Decimal('17'), Decimal('16.75')], [Decimal('17'), Decimal('16.5'), Decimal('16.75'), Decimal('17'), Decimal('17.25'), Decimal('17.25'), Decimal('16.5'), Decimal('16.75')], [Decimal('16.25'), Decimal('16.5'), Decimal('16.5'), Decimal('16.5'), Decimal('17'), Decimal('16.5'), Decimal('17.25'), Decimal('16.75')], [Decimal('16.75'), Decimal('15.75'), Decimal('16.5'), Decimal('17'), Decimal('16.5'), Decimal('17.25'), Decimal('17'), Decimal('16.75')], [Decimal('16'), Decimal('16.5'), Decimal('15.75'), Decimal('16.5'), Decimal('16.75'), Decimal('17'), Decimal('16.25'), Decimal('17')]]",25.847647058823533,1708004761183,1,"{'x': Decimal('-1.618320610687023'), 'y': Decimal('0.7404580152671756'), 'z': Decimal('0.5648854961832062')}",0
"[[Decimal('17.75'), Decimal('17'), Decimal('17.25'), Decimal('17.5'), Decimal('17.5'), Decimal('17'), Decimal('17.75'), Decimal('17.25')], [Decimal('17.75'), Decimal('17.75'), Decimal('17'), Decimal('16.75'), Decimal('17.5'), Decimal('18'), Decimal('17.5'), Decimal('17.75')], [Decimal('17.5'), Decimal('17.25'), Decimal('17.25'), Decimal('16.5'), Decimal('17'), Decimal('17.5'), Decimal('17'), Decimal('17.5')], [Decimal('16.75'), Decimal('17.5'), Decimal('17.25'), Decimal('17.5'), Decimal('17.75'), Decimal('17.5'), Decimal('17.5'), Decimal('17.75')], [Decimal('17'), Decimal('17.5'), Decimal('17.5'), Decimal('17.25'), Decimal('17.25'), Decimal('17.75'), Decimal('17.25'), Decimal('17.25')], [Decimal('16.75'), Decimal('16.5'), Decimal('16.75'), Decimal('17.25'), Decimal('17.5'), Decimal('17.25'), Decimal('17.75'), Decimal('17.75')], [Decimal('16.75'), Decimal('16.5'), Decimal('16.75'), Decimal('17.25'), Decimal('16.75'), Decimal('17.5'), Decimal('17.25'), Decimal('17.25')], [Decimal('16.75'), Decimal('17.5'), Decimal('16.5'), Decimal('17.25'), Decimal('17.25'), Decimal('17.75'), Decimal('17.25'), Decimal('17.5')]]",25.330000000000002,1707999456515,1,"{'x': Decimal('-1.4351145038167938'), 'y': Decimal('0.7862595419847328'), 'z': Decimal('0.6183206106870229')}",0
"[[Decimal('16.75'), Decimal('17.5'), Decimal('17'), Decimal('17.25'), Decimal('17.5'), Decimal('17.25'), Decimal('17'), Decimal('17.25')], [Decimal('17.5'), Decimal('17.5'), Decimal('17.5'), Decimal('17.5'), Decimal('17.5'), Decimal('18'), Decimal('17.25'), Decimal('17.25')], [Decimal('16.75'), Decimal('17.75'), Decimal('17.5'), Decimal('17.25'), Decimal('18'), Decimal('17.75'), Decimal('17'), Decimal('17.5')], [Decimal('17'), Decimal('17'), Decimal('17.5'), Decimal('17'), Decimal('17.75'), Decimal('17.75'), Decimal('17.5'), Decimal('17.5')], [Decimal('17.25'), Decimal('17'), Decimal('17.25'), Decimal('17.25'), Decimal('18'), Decimal('17.5'), Decimal('16.75'), Decimal('17.25')], [Decimal('16.75'), Decimal('16.5'), Decimal('16.75'), Decimal('17.5'), Decimal('17.25'), Decimal('17.25'), Decimal('17.5'), Decimal('17.75')], [Decimal('16.75'), Decimal('16.25'), Decimal('17'), Decimal('17.5'), Decimal('17.25'), Decimal('17.75'), Decimal('17'), Decimal('17.25')], [Decimal('16.75'), Decimal('17'), Decimal('17'), Decimal('16.5'), Decimal('17.25'), Decimal('17.75'), Decimal('16.25'), Decimal('17')]]",25.847647058823533,1708001308214,1,"{'x': Decimal('-1.5190839694656488'), 'y': Decimal('0.7938931297709924'), 'z': Decimal('0.7633587786259542')}",0
"[[Decimal('17.25'), Decimal('17.25'), Decimal('16.75'), Decimal('17.25'), Decimal('17'), Decimal('17.25'), Decimal('17.25'), Decimal('17')], [Decimal('17.5'), Decimal('17'), Decimal('17.25'), Decimal('17'), Decimal('17.25'), Decimal('17.75'), Decimal('17'), Decimal('17.5')], [Decimal('16.75'), Decimal('17'), Decimal('17.75'), Decimal('17'), Decimal('17.25'), Decimal('17.5'), Decimal('16.5'), Decimal('17.5')], [Decimal('16.5'), Decimal('17'), Decimal('17.25'), Decimal('17.5'), Decimal('17.75'), Decimal('17.5'), Decimal('17.25'), Decimal('17.25')], [Decimal('17.5'), Decimal('17'), Decimal('17'), Decimal('17'), Decimal('17.75'), Decimal('17.5'), Decimal('16.75'), Decimal('17')], [Decimal('16.5'), Decimal('16'), Decimal('16.75'), Decimal('17'), Decimal('17.5'), Decimal('17.5'), Decimal('17.25'), Decimal('17')], [Decimal('17'), Decimal('16.5'), Decimal('17.25'), Decimal('17.25'), Decimal('16.75'), Decimal('17.5'), Decimal('17'), Decimal('16.5')], [Decimal('16.75'), Decimal('17.25'), Decimal('16.25'), Decimal('17.5'), Decimal('17.25'), Decimal('17.25'), Decimal('17.25'), Decimal('17.25')]]",25.706470588235295,1708006152544,0,"{'x': Decimal('-1.5190839694656488'), 'y': Decimal('0.6870229007633588'), 'z': Decimal('0.5572519083969466')}",0
"[[Decimal('17.5'), Decimal('17'), Decimal('16.5'), Decimal('17'), Decimal('17.75'), Decimal('17.5'), Decimal('17'), Decimal('16.5')], [Decimal('17.25'), Decimal('17'), Decimal('16.75'), Decimal('16.75'), Decimal('17.25'), Decimal('17.75'), Decimal('17'), Decimal('17.5')], [Decimal('16.5'), Decimal('16.75'), Decimal('17'), Decimal('16.75'), Decimal('17.25'), Decimal('17.75'), Decimal('16.5'), Decimal('17')], [Decimal('16.25'), Decimal('16.75'), Decimal('17'), Decimal('17'), Decimal('17.5'), Decimal('17.25'), Decimal('17.25'), Decimal('17.5')], [Decimal('16.75'), Decimal('17'), Decimal('16.75'), Decimal('16.5'), Decimal('17.25'), Decimal('16.75'), Decimal('16.25'), Decimal('17')], [Decimal('16.25'), Decimal('16.5'), Decimal('16.5'), Decimal('17.25'), Decimal('17.5'), Decimal('17'), Decimal('17.25'), Decimal('17.25')], [Decimal('16'), Decimal('16'), Decimal('16.5'), Decimal('17'), Decimal('16.5'), Decimal('17.25'), Decimal('17'), Decimal('16.75')], [Decimal('16.25'), Decimal('17'), Decimal('17'), Decimal('16.75'), Decimal('17.25'), Decimal('17.25'), Decimal('16.5'), Decimal('16.75')]]",25.941764705882356,1708001246531,1,"{'x': Decimal('-1.4732824427480915'), 'y': Decimal('0.6946564885496184'), 'z': Decimal('0.549618320610687')}",0
"[[Decimal('17.25'), Decimal('17.75'), Decimal('17'), Decimal('17.5'), Decimal('17.5'), Decimal('17'), Decimal('17.5'), Decimal('16.5')], [Decimal('17.5'), Decimal('17.25'), Decimal('17.25'), Decimal('17.25'), Decimal('17.25'), Decimal('17.5'), Decimal('17.5'), Decimal('17.25')], [Decimal('16.75'), Decimal('17'), Decimal('18'), Decimal('17'), Decimal('17.25'), Decimal('18'), Decimal('17'), Decimal('17.25')], [Decimal('17'), Decimal('17.5'), Decimal('17.25'), Decimal('17.25'), Decimal('17.75'), Decimal('17.5'), Decimal('17.25'), Decimal('17')], [Decimal('17.25'), Decimal('17'), Decimal('17'), Decimal('17.75'), Decimal('17.75'), Decimal('17.75'), Decimal('17'), Decimal('17.5')], [Decimal('16.5'), Decimal('16.25'), Decimal('16.5'), Decimal('17.25'), Decimal('17.75'), Decimal('17.25'), Decimal('17.25'), Decimal('17.25')], [Decimal('16.5'), Decimal('16.5'), Decimal('16.5'), Decimal('16.75'), Decimal('16.5'), Decimal('17.5'), Decimal('17'), Decimal('16.5')], [Decimal('16.5'), Decimal('17'), Decimal('16.5'), Decimal('17.25'), Decimal('17.25'), Decimal('17.5'), Decimal('16.75'), Decimal('17')]]",25.80058823529412,1708006343974,0,"{'x': Decimal('-1.5267175572519085'), 'y': Decimal('0.7099236641221374'), 'z': Decimal('0.7099236641221374')}",0
"[[Decimal('16.75'), Decimal('16.75'), Decimal('16.5'), Decimal('17'), Decimal('16.75'), Decimal('17'), Decimal('17.5'), Decimal('16.75')], [Decimal('16.75'), Decimal('17.25'), Decimal('16.75'), Decimal('16.75'), Decimal('17'), Decimal('17.25'), Decimal('16.75'), Decimal('17')], [Decimal('17'), Decimal('17'), Decimal('17.25'), Decimal('17'), Decimal('16.5'), Decimal('17.25'), Decimal('17'), Decimal('17.25')], [Decimal('16.25'), Decimal('17.5'), Decimal('17'), Decimal('17.25'), Decimal('17.75'), Decimal('17.75'), Decimal('16.75'), Decimal('17')], [Decimal('16.75'), Decimal('16.75'), Decimal('17'), Decimal('16.75'), Decimal('17.5'), Decimal('17.25'), Decimal('17'), Decimal('17')], [Decimal('15.75'), Decimal('16.5'), Decimal('16.25'), Decimal('17.25'), Decimal('17.5'), Decimal('17.25'), Decimal('17.75'), Decimal('17.25')], [Decimal('16.5'), Decimal('16.25'), Decimal('16.75'), Decimal('17'), Decimal('16.75'), Decimal('17.75'), Decimal('17.5'), Decimal('17')], [Decimal('16.5'), Decimal('17'), Decimal('16.75'), Decimal('16.5'), Decimal('17.25'), Decimal('17'), Decimal('16.5'), Decimal('16.75')]]",25.80058823529412,1708006046218,0,"{'x': Decimal('-1.6259541984732824'), 'y': Decimal('0.5725190839694656'), 'z': Decimal('0.40458015267175573')}",0
"[[Decimal('16.5'), Decimal('16.5'), Decimal('16.5'), Decimal('17.25'), Decimal('17'), Decimal('17'), Decimal('17.5'), Decimal('16.5')], [Decimal('17.5'), Decimal('17'), Decimal('17'), Decimal('16.75'), Decimal('16.5'), Decimal('17.5'), Decimal('17'), Decimal('18')], [Decimal('16.5'), Decimal('17'), Decimal('17.25'), Decimal('16.75'), Decimal('17'), Decimal('17.5'), Decimal('16.5'), Decimal('17.25')], [Decimal('16.75'), Decimal('16.75'), Decimal('17.5'), Decimal('17.5'), Decimal('17.25'), Decimal('17.25'), Decimal('16.75'), Decimal('17.25')], [Decimal('17.25'), Decimal('17'), Decimal('17.25'), Decimal('17'), Decimal('17.5'), Decimal('17.5'), Decimal('17'), Decimal('17.25')], [Decimal('16.5'), Decimal('16.5'), Decimal('16.75'), Decimal('17'), Decimal('17'), Decimal('17'), Decimal('17'), Decimal('17')], [Decimal('16.25'), Decimal('16.5'), Decimal('17'), Decimal('17'), Decimal('16.5'), Decimal('17.25'), Decimal('17.25'), Decimal('16.5')], [Decimal('17'), Decimal('16.75'), Decimal('16.75'), Decimal('16.5'), Decimal('17.5'), Decimal('17.75'), Decimal('17.25'), Decimal('17.25')]]",25.235882352941175,1708003461177,0,"{'x': Decimal('-1.549618320610687'), 'y': Decimal('0.648854961832061'), 'z': Decimal('0.6412213740458015')}",0
"[[Decimal('17.25'), Decimal('17.5'), Decimal('16.5'), Decimal('17'), Decimal('17'), Decimal('17.5'), Decimal('17.25'), Decimal('16.5')], [Decimal('16.75'), Decimal('17'), Decimal('17.25'), Decimal('16.75'), Decimal('17.25'), Decimal('17.5'), Decimal('17.5'), Decimal('17.5')], [Decimal('16.75'), Decimal('16.75'), Decimal('17.25'), Decimal('17.25'), Decimal('17.25'), Decimal('17.25'), Decimal('17'), Decimal('17.25')], [Decimal('16.5'), Decimal('17'), Decimal('16.75'), Decimal('17.25'), Decimal('17.75'), Decimal('17.5'), Decimal('16.75'), Decimal('17.25')], [Decimal('17'), Decimal('16.5'), Decimal('17'), Decimal('17'), Decimal('17.5'), Decimal('17'), Decimal('17'), Decimal('16.75')], [Decimal('16.25'), Decimal('16.5'), Decimal('16.75'), Decimal('16.75'), Decimal('17.25'), Decimal('17'), Decimal('17.25'), Decimal('17.25')], [Decimal('16.25'), Decimal('17'), Decimal('16.75'), Decimal('16.5'), Decimal('16.5'), Decimal('17.5'), Decimal('16.75'), Decimal('16.5')], [Decimal('17'), Decimal('17'), Decimal('16.5'), Decimal('17.25'), Decimal('17.25'), Decimal('17.75'), Decimal('16.5'), Decimal('17.25')]]",25.80058823529412,1708006967275,0,"{'x': Decimal('-1.3587786259541985'), 'y': Decimal('0.8244274809160306'), 'z': Decimal('0.3969465648854962')}",0
"[[Decimal('17.75'), Decimal('18.25'), Decimal('17.75'), Decimal('19'), Decimal('19.75'), Decimal('19'), Decimal('18.25'), Decimal('17.75')], [Decimal('18'), Decimal('18.5'), Decimal('18.5'), Decimal('19.5'), Decimal('19.75'), Decimal('19.25'), Decimal('18.25'), Decimal('19.25')], [Decimal('18'), Decimal('18'), Decimal('18.75'), Decimal('18'), Decimal('18.25'), Decimal('18.5'), Decimal('18.25'), Decimal('18.75')], [Decimal('17.75'), Decimal('18.25'), Decimal('18.25'), Decimal('17.75'), Decimal('18.75'), Decimal('18.75'), Decimal('18.25'), Decimal('18.25')], [Decimal('17.75'), Decimal('17.75'), Decimal('17.75'), Decimal('18.25'), Decimal('18.25'), Decimal('18.25'), Decimal('18.25'), Decimal('18.25')], [Decimal('18'), Decimal('17.75'), Decimal('17.75'), Decimal('17.75'), Decimal('17.75'), Decimal('18.5'), Decimal('18.5'), Decimal('18.5')], [Decimal('17.25'), Decimal('18'), Decimal('18'), Decimal('17.75'), Decimal('17.75'), Decimal('18.25'), Decimal('18'), Decimal('17.5')], [Decimal('17.5'), Decimal('18'), Decimal('17.5'), Decimal('17.75'), Decimal('18'), Decimal('17.75'), Decimal('18.5'), Decimal('18')]]",24.20058823529412,1707998552769,0,"{'x': Decimal('-1.381679389312977'), 'y': Decimal('0.9312977099236641'), 'z': Decimal('0.6793893129770993')}",1
